library,download_month,country,system_name,python_version,downloads
seaborn,2017-04,ID,Darwin,3,6.0
seaborn,2017-12,KE,Linux,3,2.0039999999999996
seaborn,2017-09,HU,Darwin,3,6.0
seaborn,2018-01,NP,Windows,3,9.995999999999999
seaborn,2018-06,DK,Darwin,3,11.004000000000001
seaborn,2017-07,BG,Windows,3,9.995999999999999
seaborn,2018-02,ZA,Darwin,3,6.995999999999999
seaborn,2018-08,KZ,Windows,3,12.0
seaborn,2017-05,MA,Windows,3,8.004000000000001
seaborn,2017-03,ZA,Darwin,3,3.9959999999999996
seaborn,2017-04,BY,Windows,3,8.004000000000001
seaborn,2018-11,GE,Linux,3,9.995999999999999
seaborn,2017-11,TN,Windows,3,6.0
seaborn,2018-04,NP,Linux,3,9.995999999999999
seaborn,2017-08,PT,Windows,3,9.0
seaborn,2017-08,AP,Windows,3,6.0
seaborn,2018-05,HU,Windows,3,12.0
seaborn,2017-04,LT,Linux,3,6.0
seaborn,2018-09,DZ,Linux,3,12.0
seaborn,2018-01,SK,Windows,3,9.995999999999999
seaborn,2018-06,BG,Linux,3,12.0
seaborn,2017-05,ZA,Darwin,3,6.0
seaborn,2017-04,IR,Windows,3,9.995999999999999
seaborn,2018-07,BG,Linux,3,12.0
seaborn,2017-06,PE,Linux,3,2.0039999999999996
seaborn,2018-06,RS,Linux,3,9.0
seaborn,2017-07,BD,Windows,3,9.0
seaborn,2018-02,PE,Linux,3,8.004000000000001
seaborn,2018-03,PT,Windows,3,9.995999999999999
seaborn,2017-07,SA,Linux,3,8.004000000000001
seaborn,2018-10,RS,Darwin,3,9.995999999999999
seaborn,2018-09,SA,Darwin,3,9.0
seaborn,2017-09,AE,Linux,3,8.004000000000001
seaborn,2017-05,PH,Windows,3,9.0
seaborn,2017-08,NZ,Darwin,3,8.004000000000001
seaborn,2018-04,AT,Darwin,3,6.995999999999999
seaborn,2017-04,LK,Linux,3,2.0039999999999996
seaborn,2018-07,CZ,Windows,3,11.004000000000001
seaborn,2017-10,AT,Darwin,3,6.0
seaborn,2018-03,RS,Windows,3,12.0
seaborn,2017-07,IR,Darwin,3,6.0
seaborn,2018-05,DZ,Windows,3,12.0
seaborn,2017-08,PT,Darwin,3,6.0
seaborn,2018-12,AP,Windows,3,9.995999999999999
seaborn,2017-10,BG,Darwin,3,8.004000000000001
seaborn,2018-11,KE,Darwin,3,9.995999999999999
seaborn,2018-08,SK,Darwin,3,9.995999999999999
seaborn,2018-03,NP,Windows,3,9.995999999999999
seaborn,2018-12,HR,Windows,3,11.004000000000001
seaborn,2018-10,KZ,Darwin,3,8.004000000000001
seaborn,2017-09,CO,Darwin,3,11.004000000000001
seaborn,2018-11,RW,Linux,3,8.004000000000001
seaborn,2018-12,BG,Windows,3,11.004000000000001
seaborn,2017-06,FI,Windows,3,9.0
seaborn,2018-08,GH,Linux,3,6.995999999999999
seaborn,2017-10,NG,Linux,3,5.0040000000000004
seaborn,2017-06,KZ,Windows,3,8.004000000000001
seaborn,2018-05,AR,Darwin,3,6.995999999999999
seaborn,2018-05,VN,Darwin,3,9.0
seaborn,2017-10,BD,Windows,3,11.004000000000001
seaborn,2017-11,RO,Windows,3,9.995999999999999
seaborn,2018-02,SK,Windows,3,9.0
seaborn,2017-08,CZ,Windows,3,9.995999999999999
seaborn,2018-06,DZ,Windows,3,12.0
seaborn,2018-09,LB,Linux,3,9.0
seaborn,2018-11,KZ,Darwin,3,9.0
seaborn,2017-05,FI,Windows,3,9.0
seaborn,2018-07,NZ,Darwin,3,6.995999999999999
seaborn,2017-07,KZ,Linux,3,6.995999999999999
seaborn,2018-11,BG,Darwin,3,9.995999999999999
seaborn,2017-10,PK,Darwin,3,0.9960000000000001
seaborn,2017-03,BG,Windows,3,9.0
seaborn,2018-03,CZ,Darwin,3,9.0
seaborn,2018-01,NP,Linux,3,6.0
seaborn,2017-08,CL,Windows,3,6.0
seaborn,2017-09,BY,Darwin,3,6.0
seaborn,2018-07,CL,Darwin,3,9.0
seaborn,2017-04,GR,Windows,3,5.0040000000000004
seaborn,2017-09,RO,Windows,3,9.995999999999999
seaborn,2017-02,CZ,Darwin,3,9.995999999999999
seaborn,2018-04,NP,Windows,3,12.0
seaborn,2017-03,PH,Linux,3,2.002
seaborn,2018-05,AT,Darwin,3,7.997000000000001
seaborn,2017-01,PT,Darwin,3,2.002
seaborn,2018-06,CO,Windows,3,8.998
seaborn,2018-11,MA,Darwin,3,8.998
seaborn,2018-07,IM,Linux,3,4.004
seaborn,2018-03,NZ,Darwin,3,8.998
seaborn,2017-07,NZ,Darwin,3,6.996
seaborn,2018-06,TH,Darwin,3,9.999
seaborn,2018-03,DZ,Windows,3,7.997000000000001
seaborn,2017-10,LU,Linux,3,8.998
seaborn,2018-07,GR,Darwin,3,5.005
seaborn,2018-04,CZ,Darwin,3,7.997000000000001
seaborn,2018-03,VN,Darwin,3,5.995
seaborn,2018-01,KE,Linux,3,6.996
seaborn,2017-05,CO,Windows,3,4.004
seaborn,2018-03,SA,Windows,3,7.997000000000001
seaborn,2018-07,SI,Windows,3,8.998
seaborn,2017-09,AR,Darwin,3,8.998
seaborn,2018-01,PT,Darwin,3,7.997000000000001
seaborn,2018-07,RS,Windows,3,8.998
seaborn,2018-12,ET,Windows,3,9.999
seaborn,2017-03,CO,Windows,3,6.996
seaborn,2018-12,SA,Darwin,3,7.997000000000001
seaborn,2017-01,TH,Darwin,3,5.995
seaborn,2018-12,MY,Darwin,3,8.998
seaborn,2017-03,TH,Linux,3,5.995
seaborn,2018-09,EC,Linux,3,8.998
seaborn,2018-02,LK,Windows,3,11.0
seaborn,2018-03,KZ,Linux,3,5.995
seaborn,2018-07,NP,Linux,3,7.997000000000001
seaborn,2018-05,EU,Windows,3,8.998
seaborn,2018-08,VE,Linux,3,7.997000000000001
seaborn,2018-12,UY,Linux,3,7.997000000000001
seaborn,2018-02,AT,Darwin,3,5.995
seaborn,2018-08,JO,Darwin,3,11.0
seaborn,2017-12,LT,Linux,3,5.005
seaborn,2018-10,EU,Darwin,3,9.999
seaborn,2017-09,PE,Windows,3,6.996
seaborn,2018-06,PH,Linux,3,8.998
seaborn,2017-01,BG,Linux,3,5.005
seaborn,2018-02,SA,Windows,3,9.999
seaborn,2017-11,KZ,Windows,3,5.005
seaborn,2017-09,SI,Windows,3,9.999
seaborn,2018-12,AE,Darwin,3,8.998
seaborn,2017-07,CZ,Darwin,3,5.995
seaborn,2018-01,AP,Linux,3,1.001
seaborn,2018-05,RS,Linux,3,6.996
seaborn,2018-08,VE,Windows,3,7.997000000000001
seaborn,2017-05,HR,Windows,3,9.999
seaborn,2017-02,TH,Linux,3,5.995
seaborn,2018-02,AE,Linux,3,5.995
seaborn,2018-10,JO,Linux,3,7.997000000000001
seaborn,2018-04,CO,Darwin,3,7.997000000000001
seaborn,2017-12,ZA,Darwin,3,5.995
seaborn,2017-03,BD,Linux,3,3.003
seaborn,2017-05,LK,Linux,3,4.004
seaborn,2018-11,UY,Darwin,3,7.997000000000001
seaborn,2017-01,AE,Linux,3,2.002
seaborn,2017-09,BD,Windows,3,7.997000000000001
seaborn,2017-01,PE,Windows,3,3.003
seaborn,2017-12,LT,Windows,3,8.998
seaborn,2017-04,CL,Windows,3,5.005
seaborn,2018-03,SK,Windows,3,9.999
seaborn,2017-06,NG,Windows,3,5.995
seaborn,2017-06,NG,Linux,3,3.003
seaborn,2018-08,GE,Linux,3,11.0
seaborn,2018-02,TN,Linux,3,5.995
seaborn,2018-01,SK,Linux,3,9.999
seaborn,2017-03,CZ,Windows,3,5.995
seaborn,2018-11,IQ,Windows,3,9.999
seaborn,2018-12,CO,Darwin,3,8.998
seaborn,2017-02,HU,Darwin,3,4.004
seaborn,2017-11,IS,Linux,3,3.003
seaborn,2017-08,BY,Darwin,3,8.998
seaborn,2017-07,UY,Linux,3,6.996
seaborn,2017-01,PH,Darwin,3,7.997000000000001
seaborn,2018-01,NZ,Windows,3,11.0
seaborn,2018-06,EU,Windows,3,11.0
seaborn,2018-02,BD,Linux,3,6.996
seaborn,2017-04,IR,Darwin,3,3.003
seaborn,2018-09,MG,Linux,3,11.0
seaborn,2018-02,HR,Windows,3,8.998
seaborn,2018-07,PE,Linux,3,6.996
seaborn,2017-11,AR,Windows,3,9.999
seaborn,2017-08,PH,Darwin,3,5.995
seaborn,2017-10,MY,Darwin,3,7.997000000000001
seaborn,2018-03,MY,Darwin,3,9.999
seaborn,2018-11,CM,Windows,3,8.998
seaborn,2017-10,DZ,Windows,3,5.995
seaborn,2017-03,NZ,Darwin,3,5.005
seaborn,2018-01,CL,Darwin,3,7.997000000000001
seaborn,2018-10,ZW,Linux,3,6.996
seaborn,2017-02,AE,Windows,3,8.998
seaborn,2017-03,RO,Windows,3,7.997000000000001
seaborn,2017-06,AP,Windows,3,5.995
seaborn,2017-11,HR,Linux,3,8.998
seaborn,2018-07,AM,Linux,3,11.0
seaborn,2017-12,UY,Linux,3,7.997000000000001
seaborn,2017-04,AE,Linux,3,4.004
seaborn,2018-06,ID,Darwin,3,7.997000000000001
seaborn,2017-08,LK,Windows,3,9.999
seaborn,2018-06,LK,Windows,3,9.999
seaborn,2018-06,TR,Darwin,3,9.999
seaborn,2017-06,LT,Linux,3,5.005
seaborn,2017-10,KE,Linux,3,3.003
seaborn,2017-09,LB,Darwin,3,9.999
seaborn,2018-03,CL,Darwin,3,8.998
seaborn,2017-09,HR,Linux,3,7.997000000000001
seaborn,2018-01,RS,Windows,3,8.998
seaborn,2017-06,BY,Darwin,3,8.998
seaborn,2018-10,PE,Darwin,3,8.998
seaborn,2018-06,KE,Windows,3,11.0
seaborn,2018-03,KZ,Windows,3,11.0
seaborn,2017-06,RS,Linux,3,7.997000000000001
seaborn,2017-03,BD,Windows,3,11.0
seaborn,2018-10,JO,Windows,3,8.998
seaborn,2018-07,NO,Windows,3,9.999
seaborn,2018-02,DZ,Windows,3,7.997000000000001
seaborn,2017-09,RS,Windows,3,9.999
seaborn,2017-05,TN,Linux,3,2.002
seaborn,2017-03,TN,Linux,3,2.002
seaborn,2018-09,GH,Linux,3,7.997000000000001
seaborn,2017-03,KZ,Linux,3,5.0
seaborn,2018-06,MY,Linux,3,8.0
seaborn,2018-09,MG,Windows,3,9.0
seaborn,2018-12,MT,Windows,3,10.0
seaborn,2018-07,NP,Windows,3,9.0
seaborn,2017-09,KE,Windows,3,7.0
seaborn,2017-10,HR,Linux,3,10.0
seaborn,2018-03,NG,Windows,3,9.0
seaborn,2018-09,SK,Darwin,3,8.0
seaborn,2018-08,SI,Darwin,3,8.0
seaborn,2017-01,EE,Linux,3,4.0
seaborn,2017-07,CO,Darwin,3,7.0
seaborn,2017-12,KZ,Linux,3,4.0
seaborn,2017-07,BD,Linux,3,3.0
seaborn,2017-05,MA,Linux,3,1.0
seaborn,2018-04,MA,Windows,3,8.0
seaborn,2017-05,IR,Windows,3,6.0
seaborn,2018-10,MG,Windows,3,9.0
seaborn,2018-05,KE,Linux,3,6.0
seaborn,2018-05,LT,Linux,3,5.0
seaborn,2018-01,BG,Linux,3,5.0
seaborn,2017-04,KE,Linux,3,3.0
seaborn,2017-02,MA,Darwin,3,4.0
seaborn,2017-11,KE,Windows,3,10.0
seaborn,2018-12,CR,Linux,3,9.0
seaborn,2018-07,JO,Darwin,3,10.0
seaborn,2017-12,AE,Darwin,3,3.0
seaborn,2018-07,GR,Windows,3,6.0
seaborn,2018-11,JO,Windows,3,9.0
seaborn,2017-02,RS,Windows,3,8.0
seaborn,2018-04,EU,Windows,3,10.0
seaborn,2018-11,BO,Linux,3,7.0
seaborn,2017-07,BY,Windows,3,7.0
seaborn,2017-10,LV,Darwin,3,7.0
seaborn,2017-08,NG,Windows,3,7.0
seaborn,2017-05,AP,Windows,3,6.0
seaborn,2017-01,CL,Windows,3,5.0
seaborn,2018-07,SK,Linux,3,9.0
seaborn,2017-12,NP,Windows,3,10.0
seaborn,2017-12,PE,Windows,3,10.0
seaborn,2018-06,RO,Windows,3,8.0
seaborn,2017-11,LK,Windows,3,6.0
seaborn,2018-03,LK,Windows,3,7.0
seaborn,2017-04,BD,Linux,3,5.0
seaborn,2018-04,NO,Darwin,3,9.0
seaborn,2018-05,SK,Linux,3,9.0
seaborn,2017-02,IR,Windows,3,7.0
seaborn,2017-04,PS,Linux,3,5.0
seaborn,2018-04,SA,Darwin,3,6.0
seaborn,2018-12,AM,Linux,3,9.0
seaborn,2018-04,CL,Darwin,3,6.0
seaborn,2018-07,EC,Linux,3,6.0
seaborn,2017-03,ID,Darwin,3,3.0
seaborn,2018-10,ET,Windows,3,8.0
seaborn,2018-06,NG,Linux,3,8.0
seaborn,2018-03,HU,Windows,3,7.0
seaborn,2018-01,BG,Windows,3,9.0
seaborn,2017-02,KE,Linux,3,3.0
seaborn,2017-08,KE,Darwin,3,5.0
seaborn,2017-05,CL,Windows,3,6.0
seaborn,2018-10,IS,Linux,3,9.0
seaborn,2018-03,AR,Windows,3,6.0
seaborn,2018-11,MO,Darwin,3,8.0
seaborn,2017-02,SA,Linux,3,4.0
seaborn,2018-03,MA,Linux,3,2.0
seaborn,2018-12,JO,Windows,3,8.0
seaborn,2018-08,MN,Linux,3,8.0
seaborn,2017-07,BY,Darwin,3,9.0
seaborn,2018-11,CY,Windows,3,10.0
seaborn,2018-07,PE,Windows,3,7.0
seaborn,2018-09,LT,Darwin,3,8.0
seaborn,2018-11,EU,Darwin,3,9.0
seaborn,2018-11,BA,Windows,3,10.0
seaborn,2018-10,BG,Darwin,3,10.0
seaborn,2017-03,BY,Darwin,3,4.0
seaborn,2017-02,AM,Windows,3,5.0
seaborn,2017-04,DZ,Linux,3,2.0
seaborn,2018-02,PT,Darwin,3,4.0
seaborn,2018-08,LU,Darwin,3,8.0
seaborn,2018-08,BO,Linux,3,3.0
seaborn,2018-05,NO,Darwin,3,7.0
seaborn,2017-08,LT,Windows,3,9.0
seaborn,2018-06,AR,Windows,3,8.0
seaborn,2017-10,BY,Darwin,3,8.0
seaborn,2018-09,MK,Windows,3,9.0
seaborn,2018-04,VE,Linux,3,4.0
seaborn,2018-06,BD,Windows,3,10.0
seaborn,2018-08,CY,Windows,3,8.0
seaborn,2017-05,PH,Darwin,3,8.0
seaborn,2018-02,AR,Windows,3,6.0
seaborn,2018-03,PE,Linux,3,5.0
seaborn,2017-07,AE,Linux,3,7.0
seaborn,2017-11,AE,Linux,3,6.0
seaborn,2018-06,MY,Windows,3,8.0
seaborn,2017-02,GR,Windows,3,3.0
seaborn,2017-07,EC,Linux,3,5.0
seaborn,2017-10,CZ,Darwin,3,6.0
seaborn,2018-09,CR,Windows,3,10.0
seaborn,2018-09,CY,Darwin,3,5.0
seaborn,2018-06,BD,Linux,3,7.0
seaborn,2018-05,PH,Linux,3,8.0
seaborn,2018-10,UY,Darwin,3,8.0
seaborn,2018-09,UG,Windows,3,7.0
seaborn,2017-06,AT,Darwin,3,5.0
seaborn,2017-03,GR,Windows,3,6.0
seaborn,2018-04,AE,Linux,3,7.0
seaborn,2017-09,HU,Windows,3,7.0
seaborn,2018-03,TN,Windows,3,9.0
seaborn,2017-06,LU,Linux,3,3.0
seaborn,2017-06,MA,Linux,3,3.0
seaborn,2017-04,PH,Linux,3,4.0
seaborn,2018-10,CR,Windows,3,9.0
seaborn,2018-05,FI,Darwin,3,9.0
seaborn,2017-07,AE,Darwin,3,7.0
seaborn,2018-09,GE,Linux,3,7.0
seaborn,2017-04,NZ,Darwin,3,6.0
seaborn,2018-01,KE,Windows,3,9.0
seaborn,2017-05,NP,Windows,3,8.0
seaborn,2018-07,CO,Darwin,3,9.0
seaborn,2018-03,BD,Linux,3,7.0
seaborn,2018-12,LK,Linux,3,5.0
seaborn,2017-02,ZA,Darwin,3,6.0
seaborn,2018-08,LB,Windows,3,9.0
seaborn,2018-01,LT,Windows,3,9.0
seaborn,2017-07,RO,Windows,3,9.0
seaborn,2018-05,PH,Darwin,3,8.0
seaborn,2018-05,MA,Linux,3,5.0
seaborn,2017-12,AP,Linux,3,1.0
seaborn,2018-06,ZA,Darwin,3,5.0
seaborn,2018-11,CM,Linux,3,8.0
seaborn,2018-04,KZ,Linux,3,9.0
seaborn,2017-03,MY,Darwin,3,4.0
seaborn,2018-11,EG,Darwin,3,8.0
seaborn,2017-07,MA,Windows,3,8.0
seaborn,2017-06,AR,Darwin,3,6.0
seaborn,2018-04,AE,Darwin,3,5.0
seaborn,2017-06,EE,Windows,3,5.0
seaborn,2018-03,BY,Windows,3,10.0
seaborn,2017-05,SI,Linux,3,8.0
seaborn,2017-12,BG,Windows,3,9.0
seaborn,2018-07,SI,Linux,3,10.0
seaborn,2017-01,PK,Linux,3,1.0
seaborn,2018-08,BY,Darwin,3,9.0
seaborn,2018-09,LV,Windows,3,9.0
seaborn,2018-11,ET,Windows,3,9.0
seaborn,2017-06,SK,Linux,3,6.003000000000001
seaborn,2017-01,BY,Darwin,3,6.003000000000001
seaborn,2017-07,HU,Darwin,3,8.001
seaborn,2017-05,PE,Windows,3,7.001999999999999
seaborn,2018-08,CR,Windows,3,9.0
seaborn,2018-02,CO,Darwin,3,5.0040000000000004
seaborn,2018-08,LV,Linux,3,7.001999999999999
seaborn,2017-03,CL,Windows,3,6.003000000000001
seaborn,2018-11,PE,Darwin,3,8.001
seaborn,2017-04,CZ,Darwin,3,7.001999999999999
seaborn,2017-06,NZ,Darwin,3,3.9959999999999996
seaborn,2017-11,IR,Darwin,3,6.003000000000001
seaborn,2018-10,IS,Windows,3,5.0040000000000004
seaborn,2017-06,NP,Linux,3,5.0040000000000004
seaborn,2017-10,SA,Linux,3,3.9959999999999996
seaborn,2017-01,LT,Linux,3,3.9959999999999996
seaborn,2018-10,AM,Windows,3,8.001
seaborn,2018-01,UZ,Darwin,3,9.0
seaborn,2017-09,AE,Darwin,3,6.003000000000001
seaborn,2017-12,GR,Darwin,3,6.003000000000001
seaborn,2017-03,HR,Linux,3,5.0040000000000004
seaborn,2017-12,IR,Darwin,3,2.997
seaborn,2017-12,RS,Linux,3,7.001999999999999
seaborn,2017-08,KE,Windows,3,6.003000000000001
seaborn,2017-12,EC,Windows,3,8.001
seaborn,2017-09,AP,Windows,3,3.9959999999999996
seaborn,2018-12,JO,Darwin,3,8.001
seaborn,2018-06,EG,Linux,3,6.003000000000001
seaborn,2018-12,IR,Darwin,3,6.003000000000001
seaborn,2018-05,BA,Linux,3,0.9989999999999999
seaborn,2018-11,VE,Linux,3,8.001
seaborn,2018-11,SI,Darwin,3,9.0
seaborn,2017-11,SA,Linux,3,6.003000000000001
seaborn,2018-02,SI,Linux,3,8.001
seaborn,2017-12,SK,Windows,3,7.001999999999999
seaborn,2018-01,AR,Darwin,3,7.001999999999999
seaborn,2018-05,AP,Windows,3,8.001
seaborn,2017-04,MA,Linux,3,5.0040000000000004
seaborn,2017-12,PH,Darwin,3,6.003000000000001
seaborn,2017-04,AE,Darwin,3,2.997
seaborn,2018-11,GE,Windows,3,8.001
seaborn,2017-02,NG,Windows,3,7.001999999999999
seaborn,2017-04,SK,Darwin,3,0.9989999999999999
seaborn,2017-05,AR,Windows,3,5.0040000000000004
seaborn,2017-03,HR,Windows,3,1.9979999999999998
seaborn,2018-10,SI,Darwin,3,7.001999999999999
seaborn,2017-01,CO,Windows,3,7.001999999999999
seaborn,2018-06,AR,Darwin,3,5.0040000000000004
seaborn,2018-03,SA,Darwin,3,8.001
seaborn,2017-02,VN,Windows,3,5.0040000000000004
seaborn,2018-01,MM,Windows,3,7.001999999999999
seaborn,2017-11,AP,Windows,3,6.003000000000001
seaborn,2017-04,NG,Windows,3,5.0040000000000004
seaborn,2018-01,LK,Linux,3,1.9979999999999998
seaborn,2017-07,BG,Linux,3,6.003000000000001
seaborn,2018-09,QA,Windows,3,9.0
seaborn,2018-09,GH,Windows,3,6.003000000000001
seaborn,2018-06,KE,Linux,3,8.001
seaborn,2018-11,LU,Darwin,3,9.0
seaborn,2018-01,HR,Linux,3,5.0040000000000004
seaborn,2017-03,LV,Windows,3,0.0
seaborn,2018-09,PE,Darwin,3,6.003000000000001
seaborn,2017-05,GR,Darwin,3,2.997
seaborn,2017-03,RS,Linux,3,0.9989999999999999
seaborn,2018-09,EU,Darwin,3,5.0040000000000004
seaborn,2018-03,CO,Darwin,3,6.003000000000001
seaborn,2017-11,EC,Linux,3,7.001999999999999
seaborn,2018-08,CM,Windows,3,9.0
seaborn,2017-10,KE,Darwin,3,6.003000000000001
seaborn,2018-04,AM,Linux,3,8.001
seaborn,2018-07,HR,Linux,3,7.001999999999999
seaborn,2018-12,BG,Darwin,3,8.001
seaborn,2018-04,BG,Windows,3,8.001
seaborn,2017-07,RO,Darwin,3,3.9959999999999996
seaborn,2017-04,UY,Linux,3,5.0040000000000004
seaborn,2017-12,CO,Windows,3,8.001
seaborn,2017-09,NG,Darwin,3,0.9989999999999999
seaborn,2018-04,RS,Windows,3,6.003000000000001
seaborn,2018-08,QA,Windows,3,8.001
seaborn,2017-05,BG,Windows,3,7.001999999999999
seaborn,2017-09,LU,Linux,3,5.0040000000000004
seaborn,2017-04,PH,Windows,3,7.001999999999999
seaborn,2017-03,AR,Windows,3,5.0040000000000004
seaborn,2017-01,EG,Windows,3,5.0040000000000004
seaborn,2017-04,EG,Linux,3,1.9979999999999998
seaborn,2018-02,AR,Darwin,3,7.001999999999999
seaborn,2017-01,SI,Linux,3,6.003000000000001
seaborn,2018-03,ZA,Darwin,3,2.997
seaborn,2017-07,KZ,Windows,3,8.001
seaborn,2018-10,MO,Linux,3,8.001
seaborn,2017-10,LK,Linux,3,2.997
seaborn,2017-04,TN,Linux,3,0.9989999999999999
seaborn,2017-07,NP,Windows,3,8.001
seaborn,2017-12,RO,Darwin,3,3.9959999999999996
seaborn,2017-10,AE,Darwin,3,3.9959999999999996
seaborn,2017-12,JO,Windows,3,8.001
seaborn,2017-04,ZA,Darwin,3,5.0040000000000004
seaborn,2017-06,TN,Linux,3,1.9979999999999998
seaborn,2018-08,DZ,Linux,3,6.003000000000001
seaborn,2018-04,MY,Darwin,3,8.001
seaborn,2018-11,ET,Linux,3,3.9959999999999996
seaborn,2018-05,AE,Windows,3,8.001
seaborn,2018-03,AR,Darwin,3,6.003000000000001
seaborn,2018-06,BG,Windows,3,9.0
seaborn,2018-08,KZ,Darwin,3,3.9959999999999996
seaborn,2018-10,CM,Linux,3,8.001
seaborn,2018-10,UG,Linux,3,6.003000000000001
seaborn,2018-11,ZW,Windows,3,9.0
seaborn,2018-07,KE,Windows,3,8.001
seaborn,2018-10,UZ,Linux,3,8.001
seaborn,2018-08,TN,Darwin,3,7.001999999999999
seaborn,2018-11,LV,Linux,3,8.001
seaborn,2018-02,GR,Darwin,3,6.003000000000001
seaborn,2018-09,GT,Linux,3,7.001999999999999
seaborn,2018-04,MA,Linux,3,2.997
seaborn,2017-07,NP,Linux,3,6.003000000000001
seaborn,2017-05,KE,Windows,3,5.0040000000000004
seaborn,2018-06,MA,Windows,3,6.003000000000001
seaborn,2017-06,EE,Linux,3,0.9989999999999999
seaborn,2017-08,AE,Windows,3,7.001999999999999
seaborn,2018-12,EE,Windows,3,9.0
seaborn,2017-09,SA,Linux,3,6.003000000000001
seaborn,2017-01,RS,Windows,3,6.003000000000001
seaborn,2018-09,KE,Darwin,3,7.001999999999999
seaborn,2018-01,MY,Darwin,3,8.001
seaborn,2017-01,HR,Linux,3,6.003000000000001
seaborn,2017-12,TN,Linux,3,6.003000000000001
seaborn,2018-03,AE,Linux,3,6.003000000000001
seaborn,2017-10,SA,Windows,3,6.003000000000001
seaborn,2017-12,MT,Linux,3,3.9959999999999996
seaborn,2017-05,NZ,Darwin,3,7.001999999999999
seaborn,2018-05,ZW,Windows,3,8.001
seaborn,2018-05,BW,Linux,3,7.001999999999999
seaborn,2017-04,CO,Darwin,3,5.0040000000000004
seaborn,2018-08,UY,Darwin,3,7.001999999999999
seaborn,2017-07,AP,Windows,3,7.001999999999999
seaborn,2017-12,GH,Linux,3,8.0
seaborn,2017-05,CL,Darwin,3,6.0
seaborn,2017-07,MY,Darwin,3,5.0
seaborn,2017-12,AP,Windows,3,7.0
seaborn,2018-02,EE,Windows,3,6.0
seaborn,2018-09,BD,Darwin,3,6.0
seaborn,2017-02,AR,Darwin,3,4.0
seaborn,2018-05,LK,Linux,3,4.0
seaborn,2018-06,AP,Windows,3,8.0
seaborn,2018-05,SA,Darwin,3,5.0
seaborn,2018-06,NZ,Darwin,3,5.0
seaborn,2017-02,CO,Darwin,3,3.0
seaborn,2017-11,MT,Windows,3,8.0
seaborn,2018-09,RS,Darwin,3,4.0
seaborn,2018-12,AM,Windows,3,8.0
seaborn,2018-11,LT,Darwin,3,7.0
seaborn,2017-04,BR,CYGWIN_NT-6.1,3,8.0
seaborn,2018-06,CZ,Darwin,3,6.0
seaborn,2018-08,EE,Windows,3,5.0
seaborn,2017-08,SI,Windows,3,5.0
seaborn,2017-12,AE,Linux,3,7.0
seaborn,2018-10,NG,Darwin,3,4.0
seaborn,2018-12,LT,Linux,3,8.0
seaborn,2017-11,CR,Linux,3,8.0
seaborn,2017-09,SA,Windows,3,7.0
seaborn,2018-03,PH,Darwin,3,5.0
seaborn,2018-05,IR,Darwin,3,8.0
seaborn,2017-04,AR,Windows,3,4.0
seaborn,2017-07,UG,Windows,3,8.0
seaborn,2017-02,BG,Windows,3,6.0
seaborn,2017-11,ET,Linux,3,5.0
seaborn,2017-12,SA,Windows,3,8.0
seaborn,2018-08,SY,Windows,3,8.0
seaborn,2017-01,RO,Windows,3,4.0
seaborn,2018-07,LK,Linux,3,3.0
seaborn,2018-06,CL,Darwin,3,6.0
seaborn,2018-07,ZA,Darwin,3,7.0
seaborn,2018-08,HR,Darwin,3,6.0
seaborn,2018-08,MU,Linux,3,6.0
seaborn,2017-02,AE,Linux,3,2.0
seaborn,2018-04,PH,Darwin,3,8.0
seaborn,2018-10,ZM,Windows,3,6.0
seaborn,2018-03,SK,Darwin,3,7.0
seaborn,2018-01,UZ,Linux,3,8.0
seaborn,2018-05,SA,Windows,3,7.0
seaborn,2017-01,KE,Linux,3,5.0
seaborn,2017-08,CY,Linux,3,7.0
seaborn,2018-09,VE,Windows,3,6.0
seaborn,2018-02,NZ,Darwin,3,7.0
seaborn,2017-05,CO,Darwin,3,2.0
seaborn,2017-09,NP,Linux,3,6.0
seaborn,2017-10,MD,Linux,3,4.0
seaborn,2017-04,BY,Darwin,3,3.0
seaborn,2017-06,HU,Windows,3,5.0
seaborn,2017-12,DZ,Windows,3,4.0
seaborn,2018-12,EU,Darwin,3,4.0
seaborn,2018-02,RS,Linux,3,6.0
seaborn,2018-07,SK,Windows,3,6.0
seaborn,2017-07,US,FreeBSD,3,5.0
seaborn,2017-11,TN,Linux,3,5.0
seaborn,2018-02,BY,Darwin,3,7.0
seaborn,2018-06,LT,Linux,3,6.0
seaborn,2017-10,SK,Windows,3,8.0
seaborn,2017-03,HU,Darwin,3,4.0
seaborn,2018-03,NO,Darwin,3,6.0
seaborn,2017-10,VE,Windows,3,8.0
seaborn,2017-08,MU,Linux,3,2.0
seaborn,2017-10,LT,Windows,3,7.0
seaborn,2018-10,LV,Darwin,3,7.0
seaborn,2017-06,LK,Windows,3,8.0
seaborn,2017-01,BY,Windows,3,5.0
seaborn,2017-08,LB,Darwin,3,8.0
seaborn,2017-12,AR,Darwin,3,7.0
seaborn,2018-06,AE,Linux,3,4.0
seaborn,2018-11,MN,Darwin,3,8.0
seaborn,2017-05,JP,CYGWIN_NT-10.0,3,2.0
seaborn,2018-10,VE,Windows,3,8.0
seaborn,2017-01,IS,Darwin,3,5.0
seaborn,2017-05,DZ,Windows,3,6.0
seaborn,2018-09,UZ,Windows,3,8.0
seaborn,2018-01,AP,Windows,3,7.0
